,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
107088,ORD-058391,70% Dark Bar,2023-01-25,15.4,18.03,97.49,147,2650.4100000000003
107097,ORD-194546,70% Dark Bar,2023-01-25,28.9,3.12,159.43,310,967.2
107101,ORD-009004,70% Dark Bar,2023-01-25,8.2,12.18,34.82,26,316.68
107105,ORD-042515,70% Dark Bar,2023-01-25,17.1,2.67,49.45,108,288.36
107119,ORD-170234,70% Dark Bar,2023-01-25,16.7,3.31,46.7,156,516.36
107123,ORD-117591,70% Dark Bar,2023-01-25,15.6,13.31,82.15,43,572.33
107128,ORD-176294,70% Dark Bar,2023-01-25,19.5,3.8,112.65,222,843.5999999999999
107130,ORD-132786,Pralines Gift Box,2023-01-25,14.7,2.68,67.39,184,493.12
107136,ORD-071901,Mixed Assortment Box,2023-01-25,14.5,17.88,55.33,135,2413.7999999999997
107167,ORD-177865,Mint Dark Bar,2023-01-25,3.0,3.26,115.06,107,348.82
107177,ORD-191736,70% Dark Bar,2023-01-25,11.3,2.54,61.74,170,431.8
107181,ORD-199393,Almond Crunch Bar,2023-01-25,14.4,3.8,119.65,213,809.4
107182,ORD-035064,Pralines Gift Box,2023-01-25,8.7,17.51,97.52,68,1190.68
107190,ORD-148874,Almond Crunch Bar,2023-01-25,13.6,3.09,130.03,321,991.89
107202,ORD-137689,Truffle Gift Box,2023-01-25,5.2,2.97,55.6,172,510.84000000000003
107204,ORD-175084,Milk Classic Bar,2023-01-25,11.7,3.88,124.63,123,477.24
107205,ORD-001499,Truffle Gift Box,2023-01-25,5.0,3.15,77.13,208,655.1999999999999
107209,ORD-119772,85% Dark Bar,2023-01-25,19.8,12.91,116.13,60,774.6
107213,ORD-192506,Milk Classic Bar,2023-01-25,15.6,2.73,233.12,306,835.38
107226,ORD-020825,Truffle Gift Box,2023-01-25,9.7,2.8,24.62,170,475.99999999999994
107230,ORD-102320,Truffle Gift Box,2023-01-25,7.7,13.2,87.15,192,2534.3999999999996
107231,ORD-105397,70% Dark Bar,2023-01-25,14.9,2.55,80.02,223,568.65
107232,ORD-097777,Truffle Gift Box,2023-01-25,23.5,2.84,43.03,257,729.88
107237,ORD-031786,Pralines Gift Box,2023-01-25,9.2,2.7,61.23,180,486.00000000000006
107240,ORD-027255,Choco Coins Bag,2023-01-25,4.6,3.02,91.28,283,854.66
107241,ORD-060992,Truffle Gift Box,2023-01-25,16.4,3.3,65.17,159,524.6999999999999
107247,ORD-140216,Mixed Assortment Box,2023-01-25,10.2,3.25,136.13,480,1560.0
107259,ORD-146272,White Choco Bar,2023-01-25,11.2,13.32,105.63,61,812.52
107264,ORD-031868,70% Dark Bar,2023-01-25,7.7,3.16,105.02,164,518.24
107272,ORD-103278,85% Dark Bar,2023-01-25,11.7,3.47,123.2,229,794.63
107301,ORD-164658,Mixed Assortment Box,2023-01-25,31.1,14.81,65.54,234,3465.54
107302,ORD-151553,Truffle Gift Box,2023-01-25,18.6,2.81,112.86,332,932.9200000000001
107313,ORD-036455,70% Dark Bar,2023-01-25,9.9,3.35,34.24,155,519.25
107315,ORD-143822,Mixed Assortment Box,2023-01-25,17.1,18.54,130.55,168,3114.72
107317,ORD-123970,Milk Classic Bar,2023-01-25,7.9,3.18,115.62,151,480.18
107318,ORD-176952,Truffle Gift Box,2023-01-25,10.8,2.82,75.81,266,750.12
107325,ORD-176895,Mixed Assortment Box,2023-01-25,17.1,12.14,53.55,156,1893.8400000000001
107331,ORD-112429,Mixed Assortment Box,2023-01-25,9.2,2.76,62.86,362,999.1199999999999
107340,ORD-106774,Mixed Assortment Box,2023-01-26,16.0,3.15,93.65,389,1225.35
107348,ORD-026731,70% Dark Bar,2023-01-26,15.3,11.6,68.51,77,893.1999999999999
107350,ORD-005669,70% Dark Bar,2023-01-26,11.1,2.4,202.29,338,811.1999999999999
107353,ORD-166452,Almond Crunch Bar,2023-01-26,14.0,3.17,129.26,267,846.39
107359,ORD-054392,Pralines Gift Box,2023-01-26,12.1,3.38,71.45,189,638.8199999999999
107360,ORD-115681,70% Dark Bar,2023-01-26,11.9,2.63,241.3,405,1065.1499999999999
107381,ORD-180936,Choco Coins Bag,2023-01-26,4.7,4.15,122.3,276,1145.4
107383,ORD-027742,70% Dark Bar,2023-01-26,21.4,13.51,94.27,67,905.17
107386,ORD-028651,70% Dark Bar,2023-01-26,6.0,3.29,48.22,148,486.92
107389,ORD-163681,Milk Classic Bar,2023-01-26,7.8,2.87,83.35,106,304.22
107391,ORD-135747,70% Dark Bar,2023-01-26,15.7,3.78,150.86,243,918.54
107399,ORD-098563,White Choco Bar,2023-01-26,9.5,4.13,52.71,88,363.44
107402,ORD-106599,70% Dark Bar,2023-01-26,17.9,2.82,43.06,47,132.54
107404,ORD-078651,Mixed Assortment Box,2023-01-26,6.4,18.56,121.74,172,3192.3199999999997
107411,ORD-159152,Pralines Gift Box,2023-01-26,20.8,3.79,76.47,231,875.49
107416,ORD-023382,70% Dark Bar,2023-01-26,8.5,17.6,142.41,43,756.8000000000001
107417,ORD-119769,Choco Coins Bag,2023-01-26,26.8,2.37,108.5,494,1170.78
107422,ORD-170192,70% Dark Bar,2023-01-26,4.3,2.9,109.98,186,539.4
107438,ORD-015050,White Choco Bar,2023-01-26,16.5,3.16,200.89,318,1004.88
107440,ORD-041930,Mint Dark Bar,2023-01-26,4.5,3.52,69.2,106,373.12
107442,ORD-152698,70% Dark Bar,2023-01-26,1.9,3.22,173.34,239,769.58
107457,ORD-143603,70% Dark Bar,2023-01-26,20.1,16.77,129.05,78,1308.06
107477,ORD-082469,70% Dark Bar,2023-01-26,5.8,3.41,90.24,155,528.5500000000001
107483,ORD-012532,70% Dark Bar,2023-01-26,6.6,11.56,42.38,48,554.88
107488,ORD-037917,Mixed Assortment Box,2023-01-26,8.9,3.42,123.05,374,1279.08
107492,ORD-095937,70% Dark Bar,2023-01-26,16.2,3.0,104.46,109,327.0
107516,ORD-078180,Truffle Gift Box,2023-01-26,12.1,11.8,38.43,32,377.6
107517,ORD-067115,70% Dark Bar,2023-01-26,22.9,2.82,48.97,187,527.3399999999999
107522,ORD-091759,Truffle Gift Box,2023-01-26,16.0,3.33,116.8,409,1361.97
107540,ORD-097178,70% Dark Bar,2023-01-26,4.2,14.62,48.73,48,701.76
107548,ORD-053103,Mixed Assortment Box,2023-01-26,11.3,3.03,70.44,-409,-1239.27
107555,ORD-196127,White Choco Bar,2023-01-26,18.2,3.36,43.11,152,510.71999999999997
107557,ORD-161664,Truffle Gift Box,2023-01-26,17.2,3.15,37.86,201,633.15
107559,ORD-097964,Truffle Gift Box,2023-01-26,19.4,3.92,60.56,149,584.08
107581,ORD-152768,Milk Classic Bar,2023-01-26,17.3,2.77,74.69,184,509.68
107583,ORD-131821,70% Dark Bar,2023-01-26,23.3,2.83,82.34,221,625.4300000000001
107620,ORD-187087,Mint Dark Bar,2023-01-27,13.5,2.8,53.8,103,288.4
107621,ORD-057321,Truffle Gift Box,2023-01-27,3.5,3.19,130.14,271,864.49
107624,ORD-163455,Mixed Assortment Box,2023-01-27,3.5,2.68,212.95,492,1318.5600000000002
107626,ORD-086604,Truffle Gift Box,2023-01-27,5.3,18.62,35.48,42,782.0400000000001
107633,ORD-150259,Truffle Gift Box,2023-01-27,10.0,19.63,171.84,86,1688.1799999999998
107644,ORD-042382,Salted Caramel Bar,2023-01-27,16.7,13.32,43.67,55,732.6
107652,ORD-012734,70% Dark Bar,2023-01-27,25.7,2.98,145.54,324,965.52
107656,ORD-037755,70% Dark Bar,2023-01-27,16.9,18.04,227.42,102,1840.08
107657,ORD-116772,70% Dark Bar,2023-01-27,9.2,4.29,146.2,206,883.74
107666,ORD-175941,White Choco Bar,2023-01-27,14.7,3.0,139.56,249,747.0
107669,ORD-025059,Pralines Gift Box,2023-01-27,6.6,3.11,173.21,214,665.54
107670,ORD-090875,Mixed Assortment Box,2023-01-27,19.3,3.99,51.9,286,1141.14
107673,ORD-149537,85% Dark Bar,2023-01-27,14.8,3.35,89.17,247,827.45
107675,ORD-055525,70% Dark Bar,2023-01-27,3.3,4.431724137931034,90.81,62,274.7668965517241
107676,ORD-141458,Almond Crunch Bar,2023-01-27,8.4,12.12,34.12,147,1781.6399999999999
107692,ORD-042057,70% Dark Bar,2023-01-27,6.2,2.93,136.34,199,583.07
107694,ORD-006687,70% Dark Bar,2023-01-27,5.4,2.6,85.7,238,618.8000000000001
107695,ORD-153363,Truffle Gift Box,2023-01-27,19.7,2.68,43.51,216,578.88
107706,ORD-077905,Pralines Gift Box,2023-01-27,15.0,3.3,38.72,106,349.79999999999995
107722,ORD-193340,Almond Crunch Bar,2023-01-27,12.6,3.18,83.32,251,798.1800000000001
107728,ORD-176629,70% Dark Bar,2023-01-27,3.9,3.44,98.3,141,485.04
107735,ORD-159353,White Choco Bar,2023-01-27,7.5,2.79,52.57,159,443.61
107754,ORD-091264,Mint Dark Bar,2023-01-27,16.98,2.76,110.33,308,850.0799999999999
107757,ORD-103250,Truffle Gift Box,2023-01-27,10.0,13.23,169.05,134,1772.8200000000002
107760,ORD-114498,70% Dark Bar,2023-01-27,21.3,4.53,159.55,220,996.6
107765,ORD-116634,Mint Dark Bar,2023-01-27,14.2,16.31,202.92,-65,-1060.1499999999999
107766,ORD-066491,Truffle Gift Box,2023-01-27,29.6,2.76,49.5,371,1023.9599999999999
107769,ORD-075870,70% Dark Bar,2023-01-27,19.0,2.61,167.33,332,866.52
107771,ORD-042968,Milk Classic Bar,2023-01-27,26.7,11.78,61.62,68,801.04
107775,ORD-068320,70% Dark Bar,2023-01-27,8.07,3.75,112.22,119,446.25
107783,ORD-155270,70% Dark Bar,2023-01-27,11.5,2.95,91.97,202,595.9000000000001
107800,ORD-066961,70% Dark Bar,2023-01-27,18.9,2.79,117.01,174,485.46
107801,ORD-093417,Mixed Assortment Box,2023-01-27,14.5,13.77,63.05,138,1900.26
107803,ORD-022269,85% Dark Bar,2023-01-27,6.3,2.91,89.24,124,360.84000000000003
107814,ORD-046592,70% Dark Bar,2023-01-27,10.8,3.36,52.57,99,332.64
107819,ORD-188871,Milk Classic Bar,2023-01-27,21.4,2.52,31.4,151,380.52
107824,ORD-120113,Milk Classic Bar,2023-01-27,8.6,2.98,80.75,193,575.14
107827,ORD-017148,Mint Dark Bar,2023-01-27,14.8,3.25,107.3,182,591.5
107830,ORD-114425,Salted Caramel Bar,2023-01-27,3.9,17.83,44.04,44,784.52
107831,ORD-041809,70% Dark Bar,2023-01-27,14.2,3.05,92.43,222,677.0999999999999
107833,ORD-050220,Mixed Assortment Box,2023-01-27,25.9,16.24,69.57,124,2013.7599999999998
107838,ORD-096564,Hazelnut Milk Bar,2023-01-27,6.4,13.98,63.15,41,573.1800000000001
107839,ORD-049309,70% Dark Bar,2023-01-27,12.0,4.11,140.39,124,509.64000000000004
107840,ORD-018711,Mixed Assortment Box,2023-01-27,7.8,18.25,85.78,79,1441.75
107848,ORD-171969,70% Dark Bar,2023-01-28,10.4,2.64,116.85,197,520.08
107851,ORD-152665,70% Dark Bar,2023-01-28,11.1,2.95,89.84,157,463.15000000000003
107858,ORD-121055,Milk Classic Bar,2023-01-28,11.3,3.18,17.71,74,235.32000000000002
107870,ORD-001324,Milk Classic Bar,2023-01-28,5.3,3.47,36.95,266,923.0200000000001
107874,ORD-142050,Truffle Gift Box,2023-01-28,15.7,3.99,76.65,239,953.61
107879,ORD-139288,Truffle Gift Box,2023-01-28,8.1,17.63,85.26,64,1128.32
107885,ORD-104626,70% Dark Bar,2023-01-28,5.07,2.83,267.36,338,956.5400000000001
107888,ORD-005860,Almond Crunch Bar,2023-01-28,29.0,3.23,54.9,331,1069.1299999999999
107889,ORD-009475,Pralines Gift Box,2023-01-28,15.5,3.03,120.87,277,839.31
107894,ORD-016211,Milk Classic Bar,2023-01-28,21.3,3.72,59.96,129,479.88000000000005
107895,ORD-190485,Truffle Gift Box,2023-01-28,18.5,2.57,92.8,295,758.15
107897,ORD-171627,Almond Crunch Bar,2023-01-28,13.97,3.36,65.27,262,880.3199999999999
107903,ORD-199998,70% Dark Bar,2023-01-28,18.9,11.37,93.57,85,966.4499999999999
107904,ORD-140256,Salted Caramel Bar,2023-01-28,24.4,3.92,133.35,9,35.28
107920,ORD-056114,70% Dark Bar,2023-01-28,14.3,3.1,141.99,266,824.6
107941,ORD-147399,70% Dark Bar,2023-01-28,20.3,16.78,138.2,79,1325.6200000000001
107958,ORD-037683,Choco Coins Bag,2023-01-28,8.05,2.81,20.91,179,502.99
107959,ORD-000618,Pralines Gift Box,2023-01-28,22.9,16.63,77.7,50,831.5
107966,ORD-095994,Mint Dark Bar,2023-01-28,6.2,3.23,34.61,62,200.26
107976,ORD-146330,Choco Coins Bag,2023-01-28,17.6,4.16,135.96,423,1759.68
107985,ORD-131142,Truffle Gift Box,2023-01-28,12.3,2.94,59.31,256,752.64
107991,ORD-085470,Truffle Gift Box,2023-01-28,5.1,3.24,76.91,214,693.36
108026,ORD-177239,Milk Classic Bar,2023-01-28,19.4,4.03,188.11,138,556.14
108031,ORD-061911,Hazelnut Milk Bar,2023-01-28,14.0,3.59,154.91,175,628.25
108033,ORD-134858,Salted Caramel Bar,2023-01-28,6.4,3.23,425.1,417,1346.91
108038,ORD-105904,85% Dark Bar,2023-01-28,11.9,2.86,175.53,167,477.62
108041,ORD-156014,70% Dark Bar,2023-01-28,29.1,13.06,67.26,91,1188.46
108053,ORD-055629,Truffle Gift Box,2023-01-28,13.2,2.97,74.84,213,632.61
108056,ORD-167090,70% Dark Bar,2023-01-28,17.7,3.41,28.14,133,453.53000000000003
108070,ORD-111414,Pralines Gift Box,2023-01-28,17.2,3.25,31.16,186,604.5
108071,ORD-062401,Truffle Gift Box,2023-01-28,14.2,3.31,45.52,194,642.14
108093,ORD-196774,Truffle Gift Box,2023-01-28,18.7,16.51,51.12,46,759.46
108094,ORD-140151,85% Dark Bar,2023-01-28,12.8,3.12,47.66,139,433.68
108101,ORD-095087,Choco Coins Bag,2023-01-28,6.2,2.69,23.43,189,508.40999999999997
108119,ORD-131823,White Choco Bar,2023-01-28,13.2,3.58,201.16,291,1041.78
108122,ORD-129373,Salted Caramel Bar,2023-01-28,14.1,2.72,227.8,396,1077.1200000000001
108124,ORD-131290,70% Dark Bar,2023-01-28,5.7,3.18,66.75,117,372.06
108126,ORD-009114,Truffle Gift Box,2023-01-28,13.3,12.98,15.53,48,623.04
108127,ORD-145463,70% Dark Bar,2023-01-28,18.8,3.1,174.62,293,908.3000000000001
108137,ORD-100166,Milk Classic Bar,2023-01-29,25.0,2.44,196.26,440,1073.6
108140,ORD-199569,Mint Dark Bar,2023-01-29,17.4,4.11,72.58,117,480.87000000000006
108151,ORD-080844,Mixed Assortment Box,2023-01-29,9.4,18.47,149.03,115,2124.0499999999997
108162,ORD-009434,Mixed Assortment Box,2023-01-29,26.6,2.34,77.09,845,1977.3
108165,ORD-002916,Mixed Assortment Box,2023-01-29,18.3,2.71,72.2,424,1149.04
108168,ORD-127527,70% Dark Bar,2023-01-29,11.2,2.9,75.22,183,530.6999999999999
108182,ORD-090624,70% Dark Bar,2023-01-29,14.9,2.94,143.37,197,579.18
108184,ORD-102171,70% Dark Bar,2023-01-29,20.9,2.75,94.84,176,484.0
108197,ORD-060756,70% Dark Bar,2023-01-29,6.9,2.68,114.68,156,418.08000000000004
108201,ORD-183373,70% Dark Bar,2023-01-29,8.1,3.29,52.3,128,421.12
108203,ORD-195337,Truffle Gift Box,2023-01-29,14.8,3.3,62.15,244,805.1999999999999
108218,ORD-123664,Milk Classic Bar,2023-01-29,7.7,3.21,103.97,144,462.24
108219,ORD-031393,Mixed Assortment Box,2023-01-29,18.7,2.89,75.92,423,1222.47
108220,ORD-042814,Mixed Assortment Box,2023-01-29,7.9,17.74,33.87,187,3317.3799999999997
108230,ORD-075500,Truffle Gift Box,2023-01-29,10.0,4.27,43.99,148,631.9599999999999
108232,ORD-106699,Mint Dark Bar,2023-01-29,19.2,18.19,38.18,38,691.22
108246,ORD-184716,Pralines Gift Box,2023-01-29,8.9,3.07,104.59,220,675.4
108248,ORD-182333,Mint Dark Bar,2023-01-29,19.7,3.67,146.43,185,678.9499999999999
108251,ORD-108035,Mixed Assortment Box,2023-01-29,11.2,13.25,120.83,183,2424.75
108259,ORD-194595,70% Dark Bar,2023-01-29,16.7,12.03,141.71,102,1227.06
108260,ORD-093469,Mixed Assortment Box,2023-01-29,11.7,3.08,80.67,500,1540.0
108262,ORD-064575,Mint Dark Bar,2023-01-29,12.3,3.33,26.52,103,342.99
108269,ORD-105098,Hazelnut Milk Bar,2023-01-29,11.4,3.23,104.44,185,597.55
108272,ORD-109232,Hazelnut Milk Bar,2023-01-29,15.1,12.26,38.33,48,588.48
108287,ORD-094318,70% Dark Bar,2023-01-29,23.0,15.9,87.84,63,1001.7
108289,ORD-045769,70% Dark Bar,2023-01-29,25.3,11.41,78.22,111,1266.51
108297,ORD-135659,70% Dark Bar,2023-01-29,6.5,3.13,50.28,102,319.26
108308,ORD-172226,70% Dark Bar,2023-01-29,16.41,3.2,90.33,-230,-736.0
108314,ORD-198019,Truffle Gift Box,2023-01-29,15.3,3.14,32.04,200,628.0
108315,ORD-138536,Almond Crunch Bar,2023-01-29,21.3,2.71,53.4,308,834.68
108317,ORD-141236,Mint Dark Bar,2023-01-29,18.7,2.75,6.11,48,132.0
108324,ORD-143362,70% Dark Bar,2023-01-29,15.1,13.95,117.25,86,1199.7
108336,ORD-079531,Truffle Gift Box,2023-01-29,5.1,3.48,37.48,179,622.92
108347,ORD-087874,70% Dark Bar,2023-01-29,11.1,18.06,76.62,46,830.76
108352,ORD-117457,Mixed Assortment Box,2023-01-29,10.6,3.16,87.54,514,1624.24
108355,ORD-120481,White Choco Bar,2023-01-29,15.4,11.97,57.95,53,634.4100000000001
108357,ORD-150450,70% Dark Bar,2023-01-29,16.9,3.71,77.35,194,719.74
108362,ORD-144108,Pralines Gift Box,2023-01-29,14.9,3.14,50.7,166,521.24
108377,ORD-192202,Salted Caramel Bar,2023-01-29,3.9,3.35,51.05,87,291.45
108391,ORD-070183,White Choco Bar,2023-01-29,9.9,3.67,79.68,207,759.6899999999999
108405,ORD-124860,Mixed Assortment Box,2023-01-30,25.3,2.86,111.18,667,1907.62
108412,ORD-192030,Truffle Gift Box,2023-01-30,11.7,3.18,58.78,723,2299.1400000000003
108421,ORD-135168,70% Dark Bar,2023-01-30,16.9,3.11,67.68,210,653.1
108432,ORD-137865,Salted Caramel Bar,2023-01-30,14.6,2.99,35.35,133,397.67
108433,ORD-015790,Mixed Assortment Box,2023-01-30,12.9,3.11,42.95,354,1100.94
108442,ORD-156875,Mint Dark Bar,2023-01-30,4.4,3.59,90.64,128,459.52
108444,ORD-040632,70% Dark Bar,2023-01-30,5.7,2.96,32.28,89,263.44
108453,ORD-137340,Hazelnut Milk Bar,2023-01-30,2.0,13.72,40.17,41,562.52
108463,ORD-046419,Truffle Gift Box,2023-01-30,18.0,13.3,344.49,195,2593.5
108466,ORD-054128,70% Dark Bar,2023-01-30,8.1,3.11,54.12,100,311.0
108468,ORD-142190,Pralines Gift Box,2023-01-30,19.2,3.25,170.69,257,835.25
108474,ORD-185893,Truffle Gift Box,2023-01-30,8.4,2.71,179.02,345,934.9499999999999
108479,ORD-055792,White Choco Bar,2023-01-30,20.8,2.98,120.85,268,798.64
108484,ORD-052306,Almond Crunch Bar,2023-01-30,6.4,2.67,103.22,308,822.36
108488,ORD-110719,Pralines Gift Box,2023-01-30,12.4,12.9,64.46,43,554.7
108491,ORD-074194,Almond Crunch Bar,2023-01-30,17.1,3.15,220.7,500,1575.0
108492,ORD-116440,White Choco Bar,2023-01-30,26.0,2.58,99.54,280,722.4
108501,ORD-019329,Mixed Assortment Box,2023-01-30,8.0,3.07,88.12,466,1430.62
108506,ORD-005077,Truffle Gift Box,2023-01-30,19.8,2.58,60.12,217,559.86
108511,ORD-146956,Truffle Gift Box,2023-01-30,30.43,19.49,92.01,84,1637.1599999999999
108515,ORD-091992,Pralines Gift Box,2023-01-30,6.3,14.84,95.09,33,489.71999999999997
108520,ORD-042788,Mixed Assortment Box,2023-01-30,13.3,2.82,74.14,391,1102.62
108524,ORD-182468,White Choco Bar,2023-01-30,10.5,14.03,99.98,61,855.8299999999999
108532,ORD-088831,70% Dark Bar,2023-01-30,15.0,16.79,55.63,41,688.39
108541,ORD-044010,70% Dark Bar,2023-01-30,17.9,2.96,154.73,207,612.72
108548,ORD-158464,Almond Crunch Bar,2023-01-30,10.5,12.1,101.98,98,1185.8
108549,ORD-074671,Mint Dark Bar,2023-01-30,10.2,11.72,85.38,57,668.0400000000001
108551,ORD-107851,70% Dark Bar,2023-01-30,11.4,3.05,281.19,328,1000.4
108561,ORD-100830,Milk Classic Bar,2023-01-30,12.9,3.26,57.06,195,635.6999999999999
108579,ORD-029117,Pralines Gift Box,2023-01-30,22.4,3.19,50.93,182,580.58
108582,ORD-172273,Choco Coins Bag,2023-01-30,3.7,2.82,114.42,303,854.4599999999999
108584,ORD-130804,Milk Classic Bar,2023-01-30,7.7,3.5,154.24,205,717.5
108599,ORD-025786,70% Dark Bar,2023-01-30,15.3,18.58,144.48,64,1189.12
108615,ORD-190935,70% Dark Bar,2023-01-30,13.0,3.13,56.73,153,478.89
108617,ORD-103259,70% Dark Bar,2023-01-30,14.5,12.65,36.5,45,569.25
108623,ORD-078516,Truffle Gift Box,2023-01-30,6.5,3.08,83.16,219,674.52
108626,ORD-046999,Milk Classic Bar,2023-01-30,12.7,3.33,64.61,136,452.88
108645,ORD-089747,70% Dark Bar,2023-01-30,8.4,3.09,33.14,104,321.36
108669,ORD-053680,Milk Classic Bar,2023-01-30,3.2,3.39,124.41,174,589.86
108675,ORD-042403,70% Dark Bar,2023-01-30,6.5,2.77,95.15,185,512.45
108690,ORD-167665,85% Dark Bar,2023-01-31,7.6,3.31,69.67,109,360.79
108702,ORD-139557,Truffle Gift Box,2023-01-31,25.2,2.48,37.82,193,478.64
108703,ORD-106566,70% Dark Bar,2023-01-31,12.57137931034483,12.86,150.12,234,3009.24
108708,ORD-162389,Choco Coins Bag,2023-01-31,23.8,13.1,193.38,222,2908.2
108721,ORD-172731,Mint Dark Bar,2023-01-31,18.5,12.52,144.35,64,801.28
108724,ORD-018919,Mixed Assortment Box,2023-01-31,26.4,2.94,116.18,546,1605.24
108727,ORD-172616,70% Dark Bar,2023-01-31,19.8,2.9,275.07,474,1374.6
108733,ORD-135242,70% Dark Bar,2023-01-31,13.2,2.96,45.37,140,414.4
108738,ORD-107749,Pralines Gift Box,2023-01-31,13.8,3.17,58.04,422,1337.74
108739,ORD-087851,Almond Crunch Bar,2023-01-31,17.2,12.92,168.88,297,3837.24
108746,ORD-176664,70% Dark Bar,2023-01-31,7.6,2.77,35.08,120,332.4
108747,ORD-191668,Hazelnut Milk Bar,2023-01-31,13.2,2.95,144.87,315,929.25
108757,ORD-054437,Pralines Gift Box,2023-01-31,25.2,2.92,49.82,264,770.88
108762,ORD-069005,Pralines Gift Box,2023-01-31,7.6,4.61,105.4,148,682.2800000000001
108771,ORD-114201,70% Dark Bar,2023-01-31,14.1,2.73,43.54,71,193.83
108774,ORD-018599,85% Dark Bar,2023-01-31,21.5,3.87,87.44,124,479.88
108787,ORD-075108,Almond Crunch Bar,2023-01-31,6.5,11.67,36.09,54,630.18
108791,ORD-168285,70% Dark Bar,2023-01-31,8.9,18.83,57.23,34,640.2199999999999
108796,ORD-117162,70% Dark Bar,2023-01-31,9.6,13.18,47.59,50,659.0
108799,ORD-122418,Pralines Gift Box,2023-01-31,6.9,2.86,50.59,136,388.96
108803,ORD-088903,Truffle Gift Box,2023-01-31,2.8,3.56,72.38,159,566.04
108810,ORD-136915,Hazelnut Milk Bar,2023-01-31,11.3,4.07,121.13,159,647.13
108819,ORD-103997,Milk Classic Bar,2023-01-31,14.3,2.83,85.79,134,379.22
108821,ORD-176332,Milk Classic Bar,2023-01-31,6.8,13.26,106.79,56,742.56
108828,ORD-188323,Truffle Gift Box,2023-01-31,10.3,2.51,52.29,277,695.27
108829,ORD-093124,Pralines Gift Box,2023-01-31,17.3,3.24,50.16,183,592.9200000000001
108830,ORD-039842,Almond Crunch Bar,2023-01-31,6.1,3.09,23.75,126,389.34
108836,ORD-028384,Mixed Assortment Box,2023-01-31,1.5,19.14,48.13,61,1167.54
108842,ORD-113372,Choco Coins Bag,2023-01-31,6.4,4.38,310.37,326,1427.8799999999999
108860,ORD-178346,70% Dark Bar,2023-01-31,16.7,4.02,96.5,140,562.8
108877,ORD-088961,Mint Dark Bar,2023-01-31,9.6,2.96,102.37,139,411.44
108886,ORD-007730,70% Dark Bar,2023-01-31,12.2,2.9,56.63,147,426.3
108893,ORD-156755,Truffle Gift Box,2023-01-31,19.0,3.07,69.77,354,1086.78
108895,ORD-075868,70% Dark Bar,2023-01-31,17.1,3.3,114.22,311,1026.3
108901,ORD-197279,Almond Crunch Bar,2023-01-31,7.6,3.17,28.55,190,602.3
108923,ORD-175034,Truffle Gift Box,2023-01-31,6.2,3.33,84.34,224,745.9200000000001
108929,ORD-178977,Mixed Assortment Box,2023-01-31,20.1,2.85,94.62,386,1100.1000000000001
108937,ORD-086120,70% Dark Bar,2023-01-31,7.9,3.75,72.2,146,547.5
108941,ORD-012121,70% Dark Bar,2023-01-31,5.1,11.03,123.02,58,639.74
108947,ORD-091715,Truffle Gift Box,2023-01-31,12.0,18.66,33.76,33,615.78
108949,ORD-094836,Salted Caramel Bar,2023-01-31,11.0,2.77,57.74,207,573.39
108955,ORD-096441,Truffle Gift Box,2023-01-31,5.0,3.56,22.26,174,619.44
108963,ORD-060305,Truffle Gift Box,2023-02-01,10.0,2.63,68.03,343,902.0899999999999
108966,ORD-022407,Mixed Assortment Box,2023-02-01,5.5,2.64,62.83,333,879.12
108970,ORD-090483,70% Dark Bar,2023-02-01,24.6,2.86,121.42,241,689.26
108972,ORD-005196,White Choco Bar,2023-02-01,19.3,2.47,65.68,190,469.3
108983,ORD-022583,Pralines Gift Box,2023-02-01,13.5,3.28,50.73,155,508.4
108988,ORD-116853,70% Dark Bar,2023-02-01,22.1,2.69,207.07,302,812.38
108998,ORD-053937,Mint Dark Bar,2023-02-01,13.2,2.64,75.74,208,549.12
109001,ORD-043848,70% Dark Bar,2023-02-01,16.1,2.87,104.08,206,591.22
109011,ORD-186579,Almond Crunch Bar,2023-02-01,11.2,3.97,62.47,152,603.44
109017,ORD-078335,Truffle Gift Box,2023-02-01,9.9,3.37,113.86,321,1081.77
109022,ORD-103318,Mixed Assortment Box,2023-02-01,12.1,3.12,116.63,434,1354.0800000000002
109023,ORD-096268,Truffle Gift Box,2023-02-01,31.3,3.21,148.96,416,1335.36
109029,ORD-108513,70% Dark Bar,2023-02-01,25.8,2.66,41.5,132,351.12
109040,ORD-009849,Mixed Assortment Box,2023-02-01,15.9,3.13,114.97,491,1536.83
109041,ORD-060642,Mixed Assortment Box,2023-02-01,17.4,3.47,92.37,431,1495.5700000000002
109052,ORD-154508,Milk Classic Bar,2023-02-01,13.0,4.07,93.56,127,516.89
109053,ORD-093835,70% Dark Bar,2023-02-01,3.3,3.85,69.34,114,438.90000000000003
109054,ORD-077578,70% Dark Bar,2023-02-01,21.1,11.32,90.95,87,984.84
109063,ORD-063002,Mixed Assortment Box,2023-02-01,20.4,3.32,98.48,859,2851.8799999999997
109069,ORD-004502,White Choco Bar,2023-02-01,21.5,3.02,184.25,429,1295.58
109076,ORD-177518,Truffle Gift Box,2023-02-01,22.8,2.73,162.1,337,920.01
109078,ORD-189957,70% Dark Bar,2023-02-01,19.3,2.64,79.38,231,609.84
