,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
100669,ORD-173963,Milk Classic Bar,2023-01-01,20.1,12.8,86.74,96,1228.8000000000002
100673,ORD-111730,70% Dark Bar,2023-01-01,4.8,2.67,97.74,255,680.85
100674,ORD-183277,Almond Crunch Bar,2023-01-01,11.2,2.58,67.35,380,980.4
100716,ORD-093229,70% Dark Bar,2023-01-02,2.17,2.73,75.57,291,794.43
100731,ORD-017644,Almond Crunch Bar,2023-01-02,13.7,14.16,77.61,88,1246.08
100750,ORD-065039,Mint Dark Bar,2023-01-02,9.5,3.04,92.66,218,662.72
100753,ORD-190527,70% Dark Bar,2023-01-02,18.0,2.94,54.32,345,1014.3
100780,ORD-125148,70% Dark Bar,2023-01-02,16.4,3.0,77.55,238,714.0
100782,ORD-198420,70% Dark Bar,2023-01-02,10.4,3.0,72.78,215,645.0
100790,ORD-103754,70% Dark Bar,2023-01-02,16.7,3.19,151.22,231,736.89
100791,ORD-079059,70% Dark Bar,2023-01-02,12.5,3.13,100.82,308,964.04
100795,ORD-081155,Mixed Assortment Box,2023-01-02,24.6,2.35,110.18,680,1598.0
100808,ORD-132488,Pralines Gift Box,2023-01-02,20.3,2.73,50.06,196,535.08
100816,ORD-141508,White Choco Bar,2023-01-02,12.1,3.7,73.1,211,780.7
100854,ORD-028716,70% Dark Bar,2023-01-02,11.1,11.7,77.04,65,760.5
100880,ORD-016738,Milk Classic Bar,2023-01-02,12.175862068965518,11.96,155.21,104,1243.8400000000001
100900,ORD-192866,85% Dark Bar,2023-01-02,11.7,3.98,204.51,287,1142.26
100913,ORD-102136,Truffle Gift Box,2023-01-02,15.9,13.4,99.78,134,1795.6000000000001
100935,ORD-067331,Mint Dark Bar,2023-01-02,16.9,2.76,310.11,461,1272.36
100958,ORD-111000,70% Dark Bar,2023-01-02,11.7,2.5,159.13,312,780.0
100961,ORD-083701,70% Dark Bar,2023-01-02,28.72,4.33,135.53,274,1186.42
100981,ORD-166653,Mixed Assortment Box,2023-01-03,22.7,3.34,218.62,931,3109.54
100990,ORD-197866,Milk Classic Bar,2023-01-03,22.6,2.78,38.12,201,558.78
101003,ORD-145042,Salted Caramel Bar,2023-01-03,22.6,12.05,171.3,156,1879.8000000000002
101019,ORD-187876,Almond Crunch Bar,2023-01-03,19.3,13.25,131.84,175,2318.75
101026,ORD-049504,Truffle Gift Box,2023-01-03,11.5,2.69,36.22,249,669.81
101030,ORD-083079,Mixed Assortment Box,2023-01-03,17.8,2.9,48.02,561,1626.8999999999999
101033,ORD-143566,Milk Classic Bar,2023-01-03,10.7,2.94,68.18,-159,-467.46
101036,ORD-117833,Truffle Gift Box,2023-01-03,18.5,13.22,133.74,114,1507.0800000000002
101042,ORD-136066,70% Dark Bar,2023-01-03,9.73,3.65,196.16,223,813.9499999999999
101084,ORD-175774,Pralines Gift Box,2023-01-03,11.1,2.83,79.32,241,682.03
101086,ORD-195199,Pralines Gift Box,2023-01-03,11.7,2.5,172.62,237,592.5
101087,ORD-090512,Salted Caramel Bar,2023-01-03,7.5,3.0,81.37,190,570.0
101101,ORD-076434,70% Dark Bar,2023-01-03,3.7,3.17,96.79,183,580.11
101113,ORD-174386,Milk Classic Bar,2023-01-03,9.5,13.94,26.05,96,1338.24
101127,ORD-180777,Almond Crunch Bar,2023-01-03,13.3,3.58,212.21,1953,6991.74
101136,ORD-067854,Truffle Gift Box,2023-01-03,11.0,3.47,54.14,245,850.1500000000001
101150,ORD-043196,Truffle Gift Box,2023-01-03,19.4,3.17,119.72,340,1077.8
101155,ORD-124480,Truffle Gift Box,2023-01-03,8.3,11.34,59.53,90,1020.6
101168,ORD-147038,Truffle Gift Box,2023-01-03,24.0,11.27,88.53,121,1363.6699999999998
101194,ORD-106441,Truffle Gift Box,2023-01-03,18.1,3.12,98.09,332,1035.8400000000001
101200,ORD-021309,Truffle Gift Box,2023-01-03,6.74,13.75,90.19,241,3313.75
101211,ORD-088689,Mixed Assortment Box,2023-01-03,28.5,3.04,21.2,246,747.84
101253,ORD-041662,Milk Classic Bar,2023-01-04,4.7,3.81,28.36,112,426.72
101276,ORD-111667,85% Dark Bar,2023-01-04,11.6,13.15,28.93,35,460.25
101281,ORD-103173,Milk Classic Bar,2023-01-04,6.3,4.24,672.1168522570254,411,1742.64
101286,ORD-134510,70% Dark Bar,2023-01-04,17.1,3.0,91.25,227,681.0
101294,ORD-155141,Mint Dark Bar,2023-01-04,19.9,3.02,143.35,197,594.94
101295,ORD-116577,Milk Classic Bar,2023-01-04,16.0,2.88,38.51,169,486.71999999999997
101303,ORD-150098,Truffle Gift Box,2023-01-04,18.56,3.24,180.82,258,835.9200000000001
101313,ORD-064118,70% Dark Bar,2023-01-04,16.9,3.75,128.36,200,750.0
101317,ORD-132521,Hazelnut Milk Bar,2023-01-04,12.3,14.07,166.74,110,1547.7
101325,ORD-062277,70% Dark Bar,2023-01-04,21.4,3.03,46.88,189,572.67
101339,ORD-009302,Truffle Gift Box,2023-01-04,7.5,3.37,98.7,269,906.53
101353,ORD-122778,70% Dark Bar,2023-01-04,19.2,12.38,74.35,78,965.6400000000001
101363,ORD-146557,Pralines Gift Box,2023-01-04,4.8,3.6,85.91,224,806.4
101391,ORD-016457,70% Dark Bar,2023-01-04,13.1,3.27,45.66,126,412.02
101413,ORD-178071,Mixed Assortment Box,2023-01-04,21.6,2.9,127.92,523,1516.7
101414,ORD-024205,70% Dark Bar,2023-01-04,18.2,3.35,39.38,137,458.95
101422,ORD-076124,70% Dark Bar,2023-01-04,17.0,2.88,121.92,164,472.32
101445,ORD-086913,Truffle Gift Box,2023-01-04,14.7,2.72,42.59,246,669.12
101453,ORD-030793,70% Dark Bar,2023-01-04,25.5,3.09,23.12,122,376.97999999999996
101455,ORD-167046,Mint Dark Bar,2023-01-04,7.1,2.69,109.74,223,599.87
101469,ORD-085950,Truffle Gift Box,2023-01-04,9.8,3.38,163.39,331,1118.78
101472,ORD-114661,Truffle Gift Box,2023-01-04,6.7,2.82,88.56,234,659.88
101478,ORD-154369,Truffle Gift Box,2023-01-04,4.7,3.12,78.91,243,758.1600000000001
101479,ORD-090986,70% Dark Bar,2023-01-04,17.82,2.71,112.0,252,682.92
101491,ORD-012704,Salted Caramel Bar,2023-01-04,19.1,2.79,134.99,445,1241.55
101566,ORD-016558,Hazelnut Milk Bar,2023-01-05,12.7,3.07,103.96,247,758.29
101588,ORD-064963,70% Dark Bar,2023-01-05,21.0,3.44,153.07,252,866.88
101589,ORD-065737,70% Dark Bar,2023-01-05,11.6,3.32,71.82,159,527.88
101603,ORD-088540,Salted Caramel Bar,2023-01-05,24.8,10.59,431.66,217,2298.0299999999997
101608,ORD-176269,Truffle Gift Box,2023-01-05,10.4,2.96,104.0,315,932.4
101626,ORD-167749,Mint Dark Bar,2023-01-05,9.5,11.84,76.2,-123,-1456.32
101634,ORD-065950,Truffle Gift Box,2023-01-05,25.0,3.87,95.82,332,1284.8400000000001
101640,ORD-019447,70% Dark Bar,2023-01-05,9.2,2.55,37.24,138,351.9
101641,ORD-006276,Almond Crunch Bar,2023-01-05,12.1,3.46,47.0,179,619.34
101665,ORD-142542,Mixed Assortment Box,2023-01-05,7.3,3.88,79.1,248,962.24
101682,ORD-079848,Milk Classic Bar,2023-01-05,10.2,3.15,112.01,202,636.3
101693,ORD-050956,Milk Classic Bar,2023-01-05,24.9,2.76,288.51,382,1054.32
101697,ORD-097538,70% Dark Bar,2023-01-05,19.4,4.21,25.64,114,479.94
101703,ORD-068390,70% Dark Bar,2023-01-05,15.2,2.72,76.05,205,557.6
101714,ORD-063860,70% Dark Bar,2023-01-05,10.3,4.38,86.67,200,876.0
101754,ORD-198708,Almond Crunch Bar,2023-01-05,18.5,3.08,81.97,232,714.5600000000001
101759,ORD-152221,Truffle Gift Box,2023-01-05,22.6,12.4,115.43,117,1450.8
101764,ORD-126452,Almond Crunch Bar,2023-01-05,16.67,2.88,43.5,293,843.8399999999999
101779,ORD-151551,Milk Classic Bar,2023-01-05,18.6,2.61,82.24,243,634.23
101782,ORD-180157,70% Dark Bar,2023-01-05,6.2,18.39,69.14,45,827.5500000000001
101784,ORD-014351,Truffle Gift Box,2023-01-05,5.6,3.31,86.84,210,695.1
101785,ORD-177143,70% Dark Bar,2023-01-05,22.0,12.8,111.79,142,1817.6000000000001
101788,ORD-022416,Choco Coins Bag,2023-01-05,12.42,3.18,109.98,476,1513.68
101813,ORD-138983,70% Dark Bar,2023-01-06,17.1,14.21,97.11,64,909.44
101819,ORD-148088,Mint Dark Bar,2023-01-06,15.2,17.85,27.76,22,392.70000000000005
101842,ORD-093822,Choco Coins Bag,2023-01-06,27.6,12.79,45.72,141,1803.3899999999999
101855,ORD-138115,70% Dark Bar,2023-01-06,17.2,2.55,177.84,329,838.9499999999999
101859,ORD-148246,Milk Classic Bar,2023-01-06,15.5,3.49,22.62,76,265.24
101869,ORD-012579,Mixed Assortment Box,2023-01-06,11.8,3.23,66.39,340,1098.2
101871,ORD-185724,Truffle Gift Box,2023-01-06,15.4,3.04,54.27,225,684.0
101874,ORD-128319,Truffle Gift Box,2023-01-06,12.9,3.69,26.24,155,571.95
101910,ORD-102825,70% Dark Bar,2023-01-06,8.4,3.34,129.66,270,901.8
101912,ORD-077349,70% Dark Bar,2023-01-06,22.4,2.93,34.08,149,436.57000000000005
101921,ORD-125697,70% Dark Bar,2023-01-06,15.6,4.07,352.15,425,1729.7500000000002
101930,ORD-195776,Milk Classic Bar,2023-01-06,7.2,4.19,48.94,158,662.0200000000001
101958,ORD-033367,70% Dark Bar,2023-01-06,15.0,3.05,39.08,192,585.5999999999999
101967,ORD-066904,70% Dark Bar,2023-01-06,18.0,2.74,75.31,807,2211.1800000000003
101970,ORD-039506,Milk Classic Bar,2023-01-06,13.7,3.06,61.38,121,370.26
101985,ORD-026484,Truffle Gift Box,2023-01-06,10.7,3.2,56.16,353,1129.6000000000001
101999,ORD-052618,Mint Dark Bar,2023-01-06,16.8,4.33,33.68,85,368.05
102007,ORD-074207,70% Dark Bar,2023-01-06,7.3,3.07,32.24,128,392.96
102015,ORD-015881,Choco Coins Bag,2023-01-06,14.3,3.39,83.69,329,1115.31
102047,ORD-173256,Salted Caramel Bar,2023-01-06,18.1,3.28,48.94,174,570.7199999999999
102053,ORD-101716,Truffle Gift Box,2023-01-06,16.4,12.56,80.17,90,1130.4
102065,ORD-035260,Mixed Assortment Box,2023-01-06,19.89,2.71,92.91,472,1279.12
102066,ORD-028446,Almond Crunch Bar,2023-01-06,14.1,2.75,52.96,393,1080.75
102073,ORD-151906,Mint Dark Bar,2023-01-06,8.41,16.64,108.84,55,915.2
102076,ORD-034589,70% Dark Bar,2023-01-06,13.1,14.48,77.05,50,724.0
102103,ORD-168331,70% Dark Bar,2023-01-07,3.8,4.12,139.98,178,733.36
102117,ORD-084648,Truffle Gift Box,2023-01-07,11.4,12.18,51.56,61,742.98
102154,ORD-175601,Hazelnut Milk Bar,2023-01-07,11.6,13.61,262.06,138,1878.1799999999998
102179,ORD-112511,Milk Classic Bar,2023-01-07,9.0,2.59,54.31,132,341.88
102185,ORD-190232,Mint Dark Bar,2023-01-07,6.9,11.21,141.56,68,762.2800000000001
102193,ORD-057700,70% Dark Bar,2023-01-07,18.2,2.92,36.19,145,423.4
102203,ORD-077212,Truffle Gift Box,2023-01-07,24.1,3.05,78.16,362,1104.1
102238,ORD-156595,Truffle Gift Box,2023-01-07,11.7,3.08,97.83,246,757.6800000000001
102243,ORD-053177,Salted Caramel Bar,2023-01-07,27.2,3.22,139.04,281,904.82
102249,ORD-009813,Milk Classic Bar,2023-01-07,27.1,17.3,271.99,130,2249.0
102299,ORD-123257,Truffle Gift Box,2023-01-07,8.4,2.55,77.19,241,614.55
102302,ORD-180972,White Choco Bar,2023-01-07,0.9,3.18,99.51,111,352.98
102316,ORD-188733,Mixed Assortment Box,2023-01-07,3.7,2.94,48.89,325,955.5
102320,ORD-177799,Mixed Assortment Box,2023-01-07,7.5,3.43,79.69,399,1368.5700000000002
102321,ORD-095742,70% Dark Bar,2023-01-07,12.5,3.11,117.63,180,559.8
102337,ORD-180833,70% Dark Bar,2023-01-07,13.3,3.37,57.32,164,552.6800000000001
102338,ORD-021626,70% Dark Bar,2023-01-07,10.6,11.95,76.57,84,1003.8
102353,ORD-112368,Mixed Assortment Box,2023-01-07,16.8,16.54,41.28,97,1604.3799999999999
102366,ORD-118069,70% Dark Bar,2023-01-08,2.4,4.34,153.1,177,768.18
102372,ORD-059449,70% Dark Bar,2023-01-08,14.0,3.44,145.93,634,2180.96
102386,ORD-026494,70% Dark Bar,2023-01-08,4.8,3.16,55.52,131,413.96000000000004
102407,ORD-012591,Mint Dark Bar,2023-01-08,8.3,4.16,92.68,154,640.64
102421,ORD-019751,Milk Classic Bar,2023-01-08,20.2,3.23,128.27,256,826.88
102423,ORD-080374,Mixed Assortment Box,2023-01-08,17.4,10.91,83.69,229,2498.39
102429,ORD-150828,Mint Dark Bar,2023-01-08,21.0,16.98,177.71,69,1171.6200000000001
102433,ORD-170837,Truffle Gift Box,2023-01-08,22.3,10.65,188.44,197,2098.05
102436,ORD-035048,Hazelnut Milk Bar,2023-01-08,22.4,3.05,134.86,227,692.3499999999999
102441,ORD-022049,Truffle Gift Box,2023-01-08,19.2,10.14,85.64,130,1318.2
102443,ORD-120512,Truffle Gift Box,2023-01-08,15.8,3.49,62.3,233,813.1700000000001
102452,ORD-175564,Almond Crunch Bar,2023-01-08,7.9,12.04,110.89,157,1890.28
102456,ORD-060284,Mixed Assortment Box,2023-01-08,3.2,3.3,208.74,546,1801.8
102477,ORD-121326,Milk Classic Bar,2023-01-08,20.1,3.01,39.13,179,538.79
102479,ORD-010808,70% Dark Bar,2023-01-08,4.1,4.25,51.0,94,399.5
102493,ORD-143240,Mixed Assortment Box,2023-01-08,28.4,3.34,106.89,701,2341.3399999999997
102515,ORD-053016,70% Dark Bar,2023-01-08,3.5,3.22,464.29,488,1571.3600000000001
102535,ORD-152450,Truffle Gift Box,2023-01-08,12.7,3.08,25.76,221,680.6800000000001
102540,ORD-064114,Truffle Gift Box,2023-01-08,7.3,18.45,710.69,69,1273.05
102551,ORD-063066,Mint Dark Bar,2023-01-08,10.9,2.93,102.48,174,509.82000000000005
102552,ORD-029947,70% Dark Bar,2023-01-08,10.1,3.91,103.16,248,969.6800000000001
102561,ORD-150209,70% Dark Bar,2023-01-08,17.7,3.04,118.83,370,1124.8
102568,ORD-059027,70% Dark Bar,2023-01-08,29.9,2.54,66.49,242,614.6800000000001
102574,ORD-055950,Mint Dark Bar,2023-01-08,20.7,2.77,96.42,184,509.68
102602,ORD-046452,Mixed Assortment Box,2023-01-08,5.9,3.21,132.55,553,1775.1299999999999
102603,ORD-050506,White Choco Bar,2023-01-08,20.5,15.99,93.46,100,1599.0
102616,ORD-106981,70% Dark Bar,2023-01-08,14.0,11.68,211.25,105,1226.3999999999999
102617,ORD-098381,Mixed Assortment Box,2023-01-08,11.9,12.71,27.36,78,991.3800000000001
102627,ORD-176592,70% Dark Bar,2023-01-09,14.5,3.08,125.54,359,1105.72
102645,ORD-095320,Mixed Assortment Box,2023-01-09,12.47,2.69,155.73,484,1301.96
102649,ORD-013283,Pralines Gift Box,2023-01-09,14.5,12.82,82.87,94,1205.08
102667,ORD-037581,Mint Dark Bar,2023-01-09,0.4,3.63,79.22,137,497.31
102682,ORD-130010,Mint Dark Bar,2023-01-09,20.7,2.86,67.4,160,457.59999999999997
102690,ORD-195858,Mint Dark Bar,2023-01-09,6.1,3.54,143.85,144,509.76
102701,ORD-180892,Milk Classic Bar,2023-01-09,13.2,12.11,144.61,125,1513.75
102702,ORD-109835,70% Dark Bar,2023-01-09,13.5,3.58,180.58,318,1138.44
102720,ORD-030719,Pralines Gift Box,2023-01-09,15.4,3.28,98.2,286,938.0799999999999
102728,ORD-030400,Salted Caramel Bar,2023-01-09,11.6,3.82,68.39,170,649.4
102732,ORD-159398,Pralines Gift Box,2023-01-09,9.1,11.5,151.16,123,1414.5
102735,ORD-020701,70% Dark Bar,2023-01-09,11.5,18.43,25.44,46,847.78
102778,ORD-007672,85% Dark Bar,2023-01-09,18.8,3.36,131.69,193,648.48
102839,ORD-170110,Truffle Gift Box,2023-01-09,4.9,12.4,58.09,92,1140.8
102848,ORD-002594,Choco Coins Bag,2023-01-09,18.0,3.16,66.46,341,1077.56
102857,ORD-015812,Pralines Gift Box,2023-01-09,9.8,3.19,73.87,168,535.92
102861,ORD-029310,70% Dark Bar,2023-01-09,24.3,3.04,50.42,222,674.88
102876,ORD-052160,Truffle Gift Box,2023-01-09,11.5,2.67,101.81,352,939.8399999999999
102901,ORD-133473,Truffle Gift Box,2023-01-10,15.8,2.65,104.62,353,935.4499999999999
102918,ORD-008342,Truffle Gift Box,2023-01-10,13.4,3.39,56.92,276,935.64
102920,ORD-080428,70% Dark Bar,2023-01-10,4.5,12.15,71.38,62,753.3000000000001
102921,ORD-153791,70% Dark Bar,2023-01-10,9.2,11.94,33.52,38,453.71999999999997
102927,ORD-093687,70% Dark Bar,2023-01-10,8.3,13.33,66.5,67,893.11
102932,ORD-090575,Mint Dark Bar,2023-01-10,4.3,2.62,29.84,78,204.36
102934,ORD-055533,Pralines Gift Box,2023-01-10,4.2,3.13,229.08,410,1283.3
102941,ORD-047030,Truffle Gift Box,2023-01-10,15.2,11.15,59.54,107,1193.05
102944,ORD-197782,Milk Classic Bar,2023-01-10,10.1,13.04,63.94,66,860.64
102956,ORD-023965,Mixed Assortment Box,2023-01-10,4.6,2.91,37.54,285,829.35
102957,ORD-014356,85% Dark Bar,2023-01-10,6.4,3.22,50.54,129,415.38000000000005
102977,ORD-178252,Truffle Gift Box,2023-01-10,5.0,3.05,109.45,290,884.5
102979,ORD-073678,70% Dark Bar,2023-01-10,2.7,3.41,112.95,58,197.78
102989,ORD-178032,Pralines Gift Box,2023-01-10,10.2,2.79,140.32,274,764.46
102996,ORD-192130,Hazelnut Milk Bar,2023-01-10,10.7,3.52,85.19,195,686.4
102997,ORD-037667,Choco Coins Bag,2023-01-10,13.1,14.39,76.91,113,1626.0700000000002
103009,ORD-002645,Choco Coins Bag,2023-01-10,21.9,4.0,29.92,152,608.0
103014,ORD-012249,70% Dark Bar,2023-01-10,6.2,3.09,76.91,147,454.22999999999996
103050,ORD-176595,Pralines Gift Box,2023-01-10,16.2,16.57,105.27,75,1242.75
103086,ORD-055447,85% Dark Bar,2023-01-10,17.1,2.36,48.26,199,469.64
103096,ORD-047072,Salted Caramel Bar,2023-01-10,11.2,3.05,41.13,170,518.5
103097,ORD-186384,Almond Crunch Bar,2023-01-10,13.1,2.87,101.35,409,1173.8300000000002
103120,ORD-186535,Pralines Gift Box,2023-01-10,9.2,3.1,57.29,129,399.90000000000003
103121,ORD-024105,70% Dark Bar,2023-01-10,9.6,3.17,83.62,191,605.47
103130,ORD-192083,Choco Coins Bag,2023-01-10,16.4,2.89,28.08,257,742.73
103138,ORD-083727,70% Dark Bar,2023-01-10,5.4,3.27,87.72,186,608.22
103143,ORD-088235,70% Dark Bar,2023-01-10,21.8,2.99,55.62,219,654.8100000000001
103152,ORD-126810,70% Dark Bar,2023-01-10,9.7,11.97,57.81,66,790.0200000000001
103161,ORD-064785,Truffle Gift Box,2023-01-10,17.9,13.64,70.4,119,1623.16
103177,ORD-056003,70% Dark Bar,2023-01-11,9.8,12.71,20.2,41,521.11
103180,ORD-154346,Mixed Assortment Box,2023-01-11,13.8,2.47,81.22,585,1444.95
103190,ORD-073969,70% Dark Bar,2023-01-11,12.1,3.16,692.3911047058748,559,1766.44
103191,ORD-179898,White Choco Bar,2023-01-11,13.9,2.74,92.84,306,838.44
103199,ORD-159309,85% Dark Bar,2023-01-11,11.3,11.61,42.94,78,905.5799999999999
103202,ORD-052446,70% Dark Bar,2023-01-11,13.3,3.73,59.01,200,746.0
103221,ORD-140636,Truffle Gift Box,2023-01-11,10.6,4.26,68.27,232,988.3199999999999
103225,ORD-007349,Hazelnut Milk Bar,2023-01-11,14.7,2.97,135.44,375,1113.75
103244,ORD-187946,70% Dark Bar,2023-01-11,24.5,2.84,36.24,346,982.64
103250,ORD-028165,Truffle Gift Box,2023-01-11,2.0,3.46,399.28,480,1660.8
103262,ORD-067947,70% Dark Bar,2023-01-11,17.2,3.2,94.6,319,1020.8000000000001
103283,ORD-028151,Almond Crunch Bar,2023-01-11,20.8,3.64,46.59,358,1303.1200000000001
103285,ORD-151352,Pralines Gift Box,2023-01-11,10.5,3.91,126.55,1325,5180.75
103293,ORD-063071,Mixed Assortment Box,2023-01-11,2.8,3.18,61.36,558,1774.44
103296,ORD-162445,Mixed Assortment Box,2023-01-11,17.24,2.53,84.32,528,1335.84
103342,ORD-013918,Milk Classic Bar,2023-01-11,14.4,13.19,62.02,83,1094.77
103359,ORD-178268,Truffle Gift Box,2023-01-11,8.4,3.76,89.69,287,1079.12
103394,ORD-126989,Hazelnut Milk Bar,2023-01-11,4.5,3.42,66.03,187,639.54
103395,ORD-157341,Truffle Gift Box,2023-01-11,1.1,3.49,31.52,139,485.11
103417,ORD-197987,Truffle Gift Box,2023-01-11,16.3,3.09,28.99,231,713.79
103425,ORD-004501,70% Dark Bar,2023-01-11,12.6,3.24,50.56,278,900.72
103430,ORD-066474,70% Dark Bar,2023-01-11,10.8,13.32,39.58,44,586.08
103441,ORD-115110,70% Dark Bar,2023-01-12,19.6,3.85,101.77,238,916.3000000000001
103464,ORD-094607,Pralines Gift Box,2023-01-12,19.3,2.48,110.15,534,1324.32
103470,ORD-119476,Milk Classic Bar,2023-01-12,16.1,3.28,103.19,237,777.3599999999999
103484,ORD-076423,Milk Classic Bar,2023-01-12,20.8,11.05,236.55,119,1314.95
103491,ORD-024196,70% Dark Bar,2023-01-12,15.5,2.29,115.09,415,950.35
103510,ORD-114034,70% Dark Bar,2023-01-12,8.1,3.54,209.98,322,1139.88
103514,ORD-007969,Mixed Assortment Box,2023-01-12,11.5,2.82,87.28,729,2055.7799999999997
103521,ORD-079721,Mixed Assortment Box,2023-01-12,5.0,3.55,56.19,384,1363.1999999999998
103544,ORD-068606,70% Dark Bar,2023-01-12,2.3,2.92,31.79,122,356.24
103567,ORD-178916,70% Dark Bar,2023-01-12,25.6,3.75,201.7,546,2047.5
103569,ORD-050416,Mint Dark Bar,2023-01-12,15.1,3.32,192.26,302,1002.64
103586,ORD-038290,Salted Caramel Bar,2023-01-12,15.09,3.74,82.76,762,2849.88
103589,ORD-125749,70% Dark Bar,2023-01-12,3.8,12.43,85.31,72,894.96
103590,ORD-173776,Almond Crunch Bar,2023-01-12,6.6,3.41,84.86,400,1364.0
103597,ORD-182029,70% Dark Bar,2023-01-12,5.9,14.13,74.17,239,3377.07
103659,ORD-092631,White Choco Bar,2023-01-12,7.9,3.22,59.82,254,817.88
103663,ORD-025366,Pralines Gift Box,2023-01-12,12.1,2.93,30.08,234,685.62
103675,ORD-051925,85% Dark Bar,2023-01-12,17.5,3.11,106.34,376,1169.36
103677,ORD-004531,70% Dark Bar,2023-01-12,20.9,2.41,155.88,429,1033.89
103681,ORD-040812,Almond Crunch Bar,2023-01-12,2.09,2.9,130.46,557,1615.3
103686,ORD-172693,70% Dark Bar,2023-01-12,8.9,13.01,239.83,152,1977.52
103701,ORD-020464,Truffle Gift Box,2023-01-12,2.2,20.42,70.36,56,1143.52
103704,ORD-125990,White Choco Bar,2023-01-12,11.8,2.77,52.56,242,670.34
103714,ORD-163533,70% Dark Bar,2023-01-13,8.0,12.96,66.47,86,1114.5600000000002
103719,ORD-127917,70% Dark Bar,2023-01-13,21.3,13.13,46.14,69,905.97
103741,ORD-075814,Mint Dark Bar,2023-01-13,11.0,3.56,46.65,179,637.24
103747,ORD-110002,Truffle Gift Box,2023-01-13,13.6,3.27,78.43,299,977.73
103751,ORD-009327,Milk Classic Bar,2023-01-13,21.8,3.05,125.45,257,783.8499999999999
103757,ORD-008479,Milk Classic Bar,2023-01-13,17.7,4.22,31.36,112,472.64
103759,ORD-165708,Truffle Gift Box,2023-01-13,17.5,3.18,313.56,582,1850.76
103763,ORD-032105,70% Dark Bar,2023-01-13,18.9,12.5,138.92,152,1900.0
103779,ORD-060435,Truffle Gift Box,2023-01-13,17.0,2.83,95.76,605,1712.15
103786,ORD-096204,85% Dark Bar,2023-01-13,10.7,3.12,189.11,274,854.88
103810,ORD-104199,Truffle Gift Box,2023-01-13,15.4,3.79,69.69,452,1713.08
103819,ORD-152644,70% Dark Bar,2023-01-13,12.1,3.49,142.41,263,917.87
103831,ORD-117689,Mixed Assortment Box,2023-01-13,18.1,2.72,148.52,735,1999.2
103848,ORD-131419,70% Dark Bar,2023-01-13,9.5,10.7,134.98,110,1177.0
103860,ORD-162624,White Choco Bar,2023-01-13,1.0,2.95,22.29,85,250.75000000000003
103864,ORD-035309,70% Dark Bar,2023-01-13,21.0,3.24,78.06,301,975.24
103889,ORD-160557,85% Dark Bar,2023-01-13,23.5,11.41,58.85,110,1255.1
103901,ORD-037770,70% Dark Bar,2023-01-13,14.9,3.39,61.6,258,874.62
103906,ORD-120379,Mixed Assortment Box,2023-01-13,12.3,3.34,169.73,732,2444.88
103913,ORD-104939,Hazelnut Milk Bar,2023-01-13,6.0,13.97,49.95,53,740.4100000000001
103935,ORD-035511,70% Dark Bar,2023-01-13,2.4,3.56,96.6,189,672.84
103937,ORD-045241,Truffle Gift Box,2023-01-13,18.2,3.22,34.97,257,827.5400000000001
103941,ORD-062936,Pralines Gift Box,2023-01-13,16.5,3.74,557.2948504055909,478,1787.72
103952,ORD-035646,Milk Classic Bar,2023-01-13,14.6,2.83,46.97,162,458.46000000000004
103992,ORD-006672,Mixed Assortment Box,2023-01-14,13.69,2.97,92.01,741,2200.77
103993,ORD-057761,70% Dark Bar,2023-01-14,10.6,3.77,97.89,203,765.3100000000001
104022,ORD-108306,Truffle Gift Box,2023-01-14,7.2,2.79,52.63,320,892.8
104025,ORD-004158,Almond Crunch Bar,2023-01-14,13.1,3.97,176.5,369,1464.93
104061,ORD-154452,70% Dark Bar,2023-01-14,6.6,3.13,44.53,185,579.05
104080,ORD-043989,Milk Classic Bar,2023-01-14,5.8,3.21,62.97,166,532.86
104087,ORD-122170,Truffle Gift Box,2023-01-14,19.3,3.14,63.75,374,1174.3600000000001
104099,ORD-162609,70% Dark Bar,2023-01-14,12.6,3.16,82.84,288,910.08
104101,ORD-127115,Truffle Gift Box,2023-01-14,20.2,10.69,160.16,229,2448.0099999999998
104109,ORD-100467,Milk Classic Bar,2023-01-14,7.7,3.94,203.07,262,1032.28
104123,ORD-082650,Choco Coins Bag,2023-01-14,25.1,12.76,54.94,147,1875.72
104167,ORD-102072,Truffle Gift Box,2023-01-14,20.0,2.61,218.79,793,2069.73
104171,ORD-076577,Mixed Assortment Box,2023-01-14,5.76,2.94,474.06,1251,3677.94
104214,ORD-191058,70% Dark Bar,2023-01-14,24.0,2.95,67.87,316,932.2
104224,ORD-057765,70% Dark Bar,2023-01-14,18.5,13.28,141.62,111,1474.08
104234,ORD-105360,70% Dark Bar,2023-01-14,17.7,3.04,27.03,156,474.24
104237,ORD-199196,70% Dark Bar,2023-01-14,7.8,4.19,229.21,357,1495.8300000000002
104250,ORD-064016,Hazelnut Milk Bar,2023-01-15,26.9,3.51,162.78,429,1505.79
104251,ORD-040441,White Choco Bar,2023-01-15,5.9,11.95,43.6,47,561.65
104258,ORD-004465,Milk Classic Bar,2023-01-15,7.6,18.58,59.73,52,966.1599999999999
104272,ORD-151217,Milk Classic Bar,2023-01-15,6.6,12.88,93.39,90,1159.2
104280,ORD-084977,70% Dark Bar,2023-01-15,23.4,3.08,47.36,217,668.36
